2007, 'Da Kink in My Hair{Empress of Eglinton (#2.8)}, 43.7417, -79.3733
2007, 'Da Kink in My Hair{Empty Bag Can't Stand Up (#1.4)}, 43.7417, -79.3733
2007, 'Da Kink in My Hair{Every Hoe Have Him Stick (#1.6)}, 43.7417, -79.3733
2007, 'Da Kink in My Hair{Everything in Its Right Place (#2.1)}, 43.7417, -79.3733
2007, 'Da Kink in My Hair{Fass & Facety (#1.2)}, 43.7417, -79.3733
2007, 'Da Kink in My Hair{Forced Ripe Mango (#2.5)}, 43.7417, -79.3733
2007, 'Da Kink in My Hair{Honesty the Best Policy? (#2.7)}, 43.7417, -79.3733
2007, 'Da Kink in My Hair{Licks! (#2.6)}, 43.7417, -79.3733
2007, 'Da Kink in My Hair{Looks Can Be Revealing (#2.2)}, 43.7417, -79.3733
2007, 'Da Kink in My Hair{Love Can't Wrap Up in a Paper (#1.5)}, 43.7417, -79.3733
2007, 'Da Kink in My Hair{Me Throw Me Corn But Me No Call No Fowl (#1.11)}, 43.7417, -79.3733
2007, 'Da Kink in My Hair{Mouth Open Story Jump Out (#1.8)}, 43.7417, -79.3733
2007, 'Da Kink in My Hair{Of Papers and Patois (#2.3)}, 43.7417, -79.3733
2007, 'Da Kink in My Hair{Oil's Well That Ends Well (#2.13)}, 43.7417, -79.3733
2007, 'Da Kink in My Hair{Pardnah Me? (#2.12)}, 43.7417, -79.3733
2007, 'Da Kink in My Hair{Playing Social (#2.4)}, 43.7417, -79.3733
2007, 'Da Kink in My Hair{Rules Are Made... (#1.1)}, 43.7417, -79.3733
2007, 'Da Kink in My Hair{Speaky Spokey (#1.12)}, 43.7417, -79.3733
2007, 'Da Kink in My Hair{The Man of the House (#1.7)}, 43.7417, -79.3733
2017, 'Frankie & Emma', 39.8936, -83.4376
2006, 'Til Death Do Us Part{Pilot (#1.0)}, 41.1559, -73.8565
2006, 'Til Death Do Us Part{Pilot (#1.0)}, 41.0127, -73.8698
2006, 'Til Death Do Us Part{Pilot (#1.0)}, 41.0541, -73.8143
2006, 'Til Death Do Us Part{The Strip Club Murder (#1.6)}, 42.7897, -75.4940
2006, 'Til Death Do Us Part{The Strip Club Murder (#1.6)}, 52.9265158, -1.4770204
2006, 'Til Death, 34.0058, -118.3968
2006, 'Til Death{Clay Date (#1.17)}, 34.0058, -118.3968
2006, 'Til Death{Four Neighbors and a Funeral (#2.2)}, 34.0058, -118.3968
2006, 'Til Death{I Heart Woodcocks (#1.18)}, 34.0058, -118.3968
2006, 'Til Death{Perfect Couple (#4.14)}, 34.0058, -118.3968
2006, 'Til Death{Performance Anxiety (#2.1)}, 34.0058, -118.3968
2006, 'Til Death{Summer of Love (#1.22)}, 34.0058, -118.3968
2006, 'Til Death{That's Ridiculous (#1.20)}, 34.0058, -118.3968
2006, 'Til Death{The Baby (#4.34)}, 34.0058, -118.3968
2006, 'Til Death{The Buffer (#4.7)}, 34.0058, -118.3968
2006, 'Til Death{The Coffee Maker (#1.19)}, 34.0058, -118.3968
2006, 'Til Death{The Ex-Factor (#4.6)}, 34.0058, -118.3968
2006, 'Til Death{The Italian Affair (#1.16)}, 34.0058, -118.3968
2006, 'Til Death{The Joy of Learning (#4.35)}, 34.0058, -118.3968
2006, 'Til Death{The Tale of the Tape (#2.4)}, 34.0058, -118.3968
2006, 'Til Death{The Wedding (#4.21)}, 34.0058, -118.3968
2006, 'Til Death{Webby's Not Happy (#1.21)}, 34.0058, -118.3968
1961, 'Way Out, 40.7127281, -74.0060152
1961, 'Way Out{20/20 (#1.14)}, 40.7127281, -74.0060152
1961, 'Way Out{Button, Button (#1.4)}, 40.7127281, -74.0060152
1961, 'Way Out{Death Wish (#1.9)}, 40.7127281, -74.0060152
1961, 'Way Out{Dissolve to Black (#1.8)}, 40.7127281, -74.0060152
1961, 'Way Out{False Face (#1.7)}, 40.7127281, -74.0060152
1961, 'Way Out{Hush-Hush (#1.11)}, 40.7127281, -74.0060152
1961, 'Way Out{I Heard You Calling Me (#1.5)}, 40.7127281, -74.0060152
1961, 'Way Out{Side Show (#1.12)}, 40.7127281, -74.0060152
1961, 'Way Out{Soft Focus (#1.13)}, 40.7127281, -74.0060152
1961, 'Way Out{The Croaker (#1.6)}, 40.7127281, -74.0060152
1961, 'Way Out{The Down Car (#1.2)}, 40.7127281, -74.0060152
1961, 'Way Out{The Overnight Case (#1.10)}, 40.7127281, -74.0060152
1961, 'Way Out{The Sisters (#1.3)}, 40.7127281, -74.0060152
1961, 'Way Out{William and Mary (#1.1)}, 40.7127281, -74.0060152
2009, 'n Shrink, 43.6718, -92.9783
2009, 'n Shrink{Haul from Hell (#1.3)}, 43.6718, -92.9783
2014, (Des)Encontros{Lara e Gael (#1.1)}, -23.9608, -46.3339
